\database\database_achieveInfo.msbt
AchieveName_001	百戦錬磨
Player_StgWin_018	これで部隊はクビだな！\nいっそ帝国からもぬけちまえよ？
Player_StgWin_019	スシが入れかわっても\n食べることには変わりねえぜ！
Player_StgWin_020	俺と同じくらいの\nおんなのこ…!?
Player_StgWin_021	あの子のことが気になるな…\nここは通してもらうぜ！
Player_StgWin_022	勝ったんだから通してもらうぜ！\nさあ どいたどいた!!
Player_StgWin_023	ユーリアが行ったのは\nこっちで合っているのか？
Player_StgWin_024	この先にユーリアがいるのか…？
Player_StgWin_025	ユーリア… すこしは話を\n聞いてくれる気になったか？
Player_StgWin_026	筋肉がしぼむわけねえだろ！\nいいから早くそこをどいてくれ！！
Player_StgWin_027	ム、ムテキンニク？\n筋肉にもいろいろあるんだな…
Player_StgWin_028	お、おい… 負けたのに\n一句詠んでんじゃねえよ……
Player_StgWin_029	筋肉はえんりょしておくぜ\nオレはスシライカーだからな！
Player_StgWin_030	バカじゃねえ！ ユーリアとは\n仲間になれる気がするんだ！！
Player_StgWin_031	バキューム食いなんかじゃ\nスシの味が分からないだろ！！
Player_StgWin_032	風邪でもひいているのか？\nそういうときは無理するなよ？
Player_StgWin_033	事前に目薬でもさしておけよな！\nバトルには集中しないとだぜ♪
Player_StgWin_034	味が分からないなんて\nスシの楽しさが半減しちゃうな…
Player_StgWin_035	おいおい、この部隊のやつら\n全員が体調不良じゃねえか……
Player_StgWin_036	あんたにも慣れてきたぜ♪\nシースーマイウ～♪♪
Player_StgWin_037	あのじいちゃんにゾッコン…\nなのか……？
Player_StgWin_038	え、えっと… ごめんよ？\n泣かせるつもりは……
Player_StgWin_039	わ、わりい…\nこの部隊、やりづらいぞ……
Player_StgWin_040	あ、あの… よかったら\nオレも一緒に怒られようか…？
Player_StgWin_041	どうって…\nふつうに避けただけだぜ？
Player_StgWin_042	ワサビが食えないからって\n子供あつかいするんじゃねえ!!
Player_StgWin_043	ワサビは苦手だけども、スシとの\n相性は悪くねえ気がするんだよな…
Player_StgWin_044	これはワサビ好きじゃなくて\nもはやワサビ中毒だな……
Player_StgWin_045	ワサビが好きすぎて、もうなにを\n言っているのかわからねえ……
Player_StgWin_046	ちょり～っす♪\nいいバトルだったぜ♪♪
Player_StgWin_047	悪いな、ねえちゃん\n先に進まないといけないんだ！
Player_StgWin_048	オレでよければ、ねえちゃんと\nかくれんぼしても… いいぜ？
Player_StgWin_049	ナデナデならオレが\nしてあげないことも… ないぜ？
Player_StgWin_050	ム、ムサシちゃん？\nなんだか調子がくるうぜ……
Player_StgWin_051	出世ばかり気にしてても\n出世はできないと思うぜ？
Player_StgWin_052	ワサビが食べられるようになれば\n子供あつかいされなくなるかな？
Player_StgWin_053	グロム… ウワサに聞く\n帝国一のスシライカー……
Player_StgWin_054	好き嫌いは良くねえぜ？
Player_StgWin_055	子供あつかい禁止って注意書きも\n足すように伝えておいてな！
Player_StgWin_056	わざわざ注意してくれて\nサンキューな♪
Player_StgWin_057	え、えっと… オレはヨイツーな\nシースーのライカーだぜ…… かな？
Player_StgWin_058	誰が相手だろうと、ここで足を\n止めるわけにはいかないんだ！
Player_StgWin_059	エリートだろうとなんだろうと\nスシはみんなに平等なんだぜ♪
Player_StgWin_060	でもグロム隊はエリートなんだから\n勝てたならいい気になっちゃうぜ？
Player_StgWin_061	エリートエリートって\nもう聞き飽きちまったぜ…
Player_StgWin_062	ちょっとビビったけど、大きけりゃ\nいいってもんでもねえぜ!!
Player_StgWin_063	へへ～ん♪ グロムのいどころまで\nノンストップでつきすすむぜ！
Player_StgWin_064	圧縮陣形？ 敵さんの配置が\nやたら近いのはそのせいか…
Player_StgWin_065	スシは人を笑顔にするものだ♪\n楽しんで食べないとだぜ♪♪
Player_StgWin_066	あのデッケー大砲のことか？\nそれならもうなれっこだぜ♪
Player_StgWin_067	道をあけてもらうぜ！\nグロムを追いかけねえと…！
Player_StgWin_068	パーティが開けなくなって\n悪いことしちまったか？
Player_StgWin_069	言い訳するなんて\n男らしくねえぞ！
Player_StgWin_070	お前がスシを好きなことは\n戦っていて伝わってきたぜ♪
Player_StgWin_071	まだいるかもしれねえ！\n先に行かせてもらうぜ!!
Player_StgWin_072	嬉しい誤算だって!?\n一体なにを言ってやがる!!
Player_StgWin_073	スシは合理性どうこうじゃねえ！\nおいしく全部を食べるものだ!!
Player_StgWin_074	悪いな、おっちゃん\n先に行かせてもらうぜ！
Player_StgWin_075	おう！ オレがムサシだ！\nもしかしてちょっと有名人？
Player_StgWin_076	トドメなんてささねえよ\nそれじゃまるで悪役だぜ
Player_StgWin_077	ん？ 勝っても味なんてしねえけど\n負けると味がするのか??
Player_StgWin_078	シースー？ ムーゲー??\n一体なんなんだ…??
Player_StgWin_079	なんだこいつ？\n叱られるのに喜んでるぞ？？
Player_StgWin_080	こ、こいつもおかしいぞ…。\n叱ってくれってお願いするなんて…
Player_StgWin_081	……。\nあのオバサンの部下、大丈夫か…
Player_StgWin_082	た、隊長が一番心配なやつだった…
Player_StgWin_083	たしかにちょっと苦戦したけど…\nオレは負けられねえんだ!!
Player_StgWin_084	ソスナって人の部下たちは\n赤いスシを食べると怒られるのか…
Player_StgWin_085	赤いスシが強いんじゃねえ！\nバランスよく食べるから強いんだ！
Player_StgWin_086	意地はってないで\n赤いスシも食べちゃえよ？
Player_StgWin_087	無理に赤いスシをガマンするから\nスシの幻が見えちゃってるんだな…
Player_StgWin_088	シースーがマイウーでガトアリ…\nうう… 混乱してくるぜ……
Player_StgWin_089	部下がスシバトルをしているときに\n自分は優雅にスイーツなんだな…
Player_StgWin_090	早く行きたかったからバトル中\nずっとソワソワしていたのか？
Player_StgWin_091	そっか…\nあんたたちも苦労してんだな……
Player_StgWin_092	ん？\nソスナがなんだって？
Player_StgWin_093	い、いや、うらみはねえけど\n勝負を挑んでくるから……
Player_StgWin_094	へへ～ん♪ 赤いスシ以外の\nスシだってあるんだもんね♪♪
Player_StgWin_095	ぶえっくし…！\nた、たしかに寒いな……
Player_StgWin_096	お、おう…！ いさぎよいな！\nしっかり暖まってくれよな!!
Player_StgWin_097	こっちだって寒いんだ！\nなんなんだここは!!
Player_StgWin_098	うまいこと言った……のか？
Player_StgWin_099	あーー！ そのセリフは!!\nおっちゃんのこと思い出したぜ!!
Player_StgWin_100	あ！ 思い出した！ 服はちゃんと着ろ\nってアドバイスしたじゃんか!!
Player_StgWin_101	おう！ バトルをたくさんして\n筋肉だってちょっぴり付いたぜ!!
Player_StgWin_102	マッチョのこだわりはどうしても\n捨てられない人たちなんだな……
Player_StgWin_103	オ、オレが真のマッチョ…？\nそれって… 喜んでいい……のか??
Player_StgWin_104	えー、だって本当のことを\n言ったまでじゃんか～
Player_StgWin_105	目を覚ませ！ あんなやり方で\n強くなれるわけがないだろうッ!!
Player_StgWin_106	あ！ 筋肉しぼむ人!!\nにいちゃんは十分マッチョだぜ!!
Player_StgWin_107	おお！ 今度はムテキンニクの人!!\nアブリコス隊が勢ぞろいなのか!?
Player_StgWin_108	筋肉俳句の人も覚えてるぞ！\nなんだか真理にたどり着いた…？
Player_StgWin_109	マッチョも楽しそうに思えてきて\nちょっと考えちゃうなあ…
Player_StgWin_110	ユキチさんを助けたいんだ！\n通してもらうぜ！！
Player_StgWin_111	もうやめろアブリコス！\nそんな食べ方はスシに失礼だぞ!!
Player_StgWin_112	そ、そうなのか？\nあんまり気に病むなよ…？
Player_StgWin_113	あれ？ さっきも自分のことを\n最弱って言う人がいたような…？
Player_StgWin_114	この部隊の人たち\nみんな言い訳が同じだぞ…
Player_StgWin_115	おっちゃんが一番弱いのか…？\nいったい誰が本当の最弱なんだ……
Player_StgWin_116	オレもあんたとバトルをするのが\n当たり前に思えてきたぜ♪
Player_StgWin_117	ルツコイさんか…\nどんなスシバトルか楽しみだぜ♪
Player_StgWin_118	今度はマツイさんか…\n次の人に託す感じなのか…？
Player_StgWin_119	この部隊の兵隊さんたちは\nなんだかみんな人任せのような…
Player_StgWin_120	隊長さんはみんなの責任が\nのしかかって大変そうだな…
Player_StgWin_121	秘密兵器なんだっけ？\n悪いな、壊しちまって！
Player_StgWin_122	マッチョはマッチョで大変そうだし\nやめといたほうがいい気が…
Player_StgWin_123	ワ、ワサビは勘弁してくれ～！\nあれはツーンとして苦手なんだ…
Player_StgWin_124	無理にガマンするのは良くねえぜ？\n食べたいスシを食べないとな！
Player_StgWin_125	エレガントさを求める前に\nまずはスシを信じるところからだな
Player_StgWin_126	スシ筋…？ スシのあつかいかたを\n指す言葉か？ ……カッコイイな！
Player_StgWin_127	スシを愛しているんだな…\nとうちゃん、いい部下じゃんか……
Player_StgWin_128	ああ、これがオレのスシバトル！\nスシへの感謝なら誰にも負けねえ！
Player_StgWin_129	とうちゃんに会って話をするんだ！\n立ち止まるわけにはいかねえ!!
Player_StgWin_130	兵隊だろうが大砲だろうが\n立ちはだかるなら打ち勝つまでだ！
Player_StgWin_131	どうだとうちゃん！\nこれがオレのスシだッ!!
Player_StgWin_132	な、なんだ？ お面かそれ？\nちょっと怖いぞ……
Player_StgWin_133	行き止まりのワケないよな！\nウソだってバレバレだぜ!!
Player_StgWin_134	ずっと同じコトを言っている…\nさ、先に行かせてもらいま～す……
Player_StgWin_135	ひ、ひえっ…\nこの部隊、なんだかやばいぞ……
Player_StgWin_136	こんなところにも現れるなんて\n本当になにものなんだ……
Player_StgWin_137	また子供あつかい！ やめてくれよな\nとうちゃんの前なんだからよ…
Player_StgWin_138	成長したオレの姿をとうちゃんに\n見せたくてがんばってるんだ！
Player_StgWin_139	そんな計画、オレととうちゃんで\nぶっ壊してやるぜ!!
Player_StgWin_140	グラードはこの先か!?\n行こう、とうちゃん!!
Player_StgWin_141	お前たちがやろうとしている\nスシの支配なんて認めねえぞ！
Player_StgWin_142	早くとうちゃんを追いかけねえと！\n悪いけど先に行かせてもらうぜ！
Player_StgWin_143	帝国のやり方じゃ、笑ってみんなで\nスシを食べられねえんだ！
Player_StgWin_144	グラードに会わせてもらうぜ\nスシの未来を話し合いにきたんだ！
Player_StgWin_145	スシは誰かのものじゃねえ！\nみんなのものだ!!
Player_StgWin_146	みんなで笑っておいしく食べる！\nそれがオレの考えるスシだ!!
Player_StgWin_197	この石は渡せねえ！\n欲しけりゃ自分で探すんだな♪
Player_StgWin_198	おっちゃん… 負けたのに\nダジャレを言っている場合か？
Player_StgWin_199	神社… そこにレーンドライブギアを\n作る技師がいるのか？
Player_StgWin_200	へへ～ん♪ こっちには優秀な\n情報通がついているんだぜ♪
Player_StgWin_201	マ、マッチョじゃねえし！\nスシライカーのムサシだ！！
Player_StgWin_202	マッチョ～ マッチョ～…\nってなにやらせるんだ…！！
Player_StgWin_203	そのおっちゃんよりオレのほうが\n一枚上手だったってことだな♪
Player_StgWin_204	ん？ そのセリフ…\nさっきも聞いたような……
Player_StgWin_205	ここの隊長さんは、みんなのことを\n最強だって言っているのか…？
Player_StgWin_206	そういう方針だったのか…\nギアは絶対に取り返してやる…！
Player_StgWin_209	誰が立ちはだかろうと\nスシを信じてバトルするだけだ！
Player_StgWin_210	あやしい実験をしてるって聞いたぜ\nそれが本当ならオレが止める!!
Player_StgWin_211	その通り♪\n盗んだものを返してもらうぜ！
Player_StgWin_212	その発明のためだったら人のものを\n盗んでいいってわけじゃないぞ！
Player_StgWin_213	最弱かどうかは分からねえけど\n大事なのはスシを信じる心だ！
Player_StgWin_214	あ、あれ？\nこの流れ… 前にもあったような…
Player_StgWin_215	もしかしてこの隊は\nたたいて伸ばす方針なんじゃ…？
Player_StgWin_216	なんだかおっちゃんさみしそうだ…\n部下の育成も大変なんだな……
Player_StgWin_217	その施設に行くために来たんだ！\n電磁砲まであるなんてあやしいぜ！
Player_StgWin_218	スシを粗末にする実験の施設なんて\n認めるわけにはいかねえ!!
Player_StgWin_219	人工スシゲートなんかで\n本当の幸せがやってくるはずない！
Player_StgWin_221	おっちゃんは自分の口のかたさを\n疑ったほうがいいかもだぜ…？
Player_StgWin_222	行くなと言われると\n行きたくなっちゃうよなあ♪
Player_StgWin_223	じゃあ悪いけど\nしかられてくれよな♪
Player_StgWin_224	レアスシガミのゴクオウ\nオレがもらい受けるぜ！
Player_StgWin_225	ご、ごめんよ、ねえちゃん\nわるく思わないでくれよ…
Player_StgWin_226	悪いけどまた今度な！この先に\nレアスシガミがいるみたいなんだ！
Player_StgWin_227	それってつまりこの先に\nなにかがあるってことか？
Player_StgWin_228	皿を奪われても、それ以上の皿を\n投げればいいだけだぜ♪
Player_StgWin_233	さっきも言ったけど\nソスナはもうここにはいないぜ？
Player_StgWin_234	あの～ …赤いスシを食べない件\nもうソスナは撤回しているぞ…？
Player_StgWin_235	な、なんだか献身的すぎて\n泣けてくるぜ…
Player_StgWin_236	そう言ってるじゃんか…\nすこしは聞く耳もってくれよな！
Player_StgWin_237	ソスナの部隊はさっき倒したから\nそれでここまで来られたんだぜ♪
Player_StgWin_238	お、おう… 悲痛な叫びだけど\nごめんな… 先には行かせてもらうぜ
Player_StgWin_239	その手にはひっかからないぜ♪\nこの先にほこらがあるんだろ？
Player_StgWin_240	よっしゃ～♪ レアスシガミと\n契約させてもらうぜ♪
Player_StgWin_249	う～ん… まだこの近くには\n現れていないみたいだぜ…
Player_StgWin_250	残念だけど、まだスシガミの\n気配はぜんぜん感じないぜ…
Player_StgWin_251	まあな♪ でもさすがに連戦が\n続くと息が切れてくるぜ…
Player_StgWin_252	オレをだましたところで\nスシバトルはだませないぜ♪
Player_StgWin_253	スシガミのほこらが呼んでいる…\nそんな気がするんだ♪
Player_StgWin_254	おっちゃんの運が尽きて\nオレに運がめぐってきたぜ♪
Player_StgWin_255	スシガミいるところにムサシあり\n最近のお気に入りワードだぜ♪
Player_StgWin_256	大好きなスシを前にしたら\n寒さなんてふき飛ぶぜ♪
Player_StgWin_257	ほこらは見つけるものじゃねえ！\n感じ取るものだ！ なんてな♪
Player_StgWin_258	おうよ♪\nそうさせてもらうぜ！
Player_StgWin_259	こんなに静かなところにいたら\nバトルの腕がなまりそうだな…
Player_StgWin_260	なんだか平和そうだな…\nここだけ別世界みたいだぜ……
Player_StgWin_261	え～…身を隠す訓練って…\nかくれんぼだったのか……
Player_StgWin_262	あっ…\n隊長さんがオニだったんだな……
Player_StgWin_263	ご、ごめんな… オレ不器用で…\nバトルの手は抜けねえんだ…
Player_StgWin_264	き、筋肉が共鳴!?\nマッチョ兵士ってなんだかすげえ…
Player_StgWin_265	お、おう…？\nもうスシバトル関係ないよな…
Player_StgWin_266	そんなに明るく言われても…\n命令を無視して大丈夫なのか？
Player_StgWin_267	行方不明の筋肉さん…\n見つかるといいな…！
Player_StgWin_268	マッチョのにいちゃん！\n目を覚ましてくれッ!!
Player_StgWin_269	兵隊さんがいるってことは\nこのさきになにかあるんだろ♪
Player_StgWin_270	あー！ やんちゃとか言って\n子供あつかいしようとしたな！
Player_StgWin_271	霊能力なんかよりも、自分の\nスシ筋をみがいたほうがいいぜ♪
Player_StgWin_272	いままでよりも、もっともっと\nスシが好きになっただけさ♪
Player_StgWin_273	ねえちゃんたち急に女々しく\nなるからこっちの調子がくるうぜ…
Player_StgWin_274	オレが強いんじゃないぜ。\nスシがオレを強くしてくれたんだ♪
Player_StgWin_275	たくさんのライバルたちと\nいっぱいスシバトルしたからな♪
Player_StgWin_276	負けた理由を分析するなんて\nにいちゃんってマメだな～…
Player_StgWin_277	筋肉は鍛えてないけどスシバトルで\n心はたくさん鍛えてきたぜ♪
Player_StgWin_278	オバサンって呼んだのは謝る…\nだから子供あつかいも禁止な！
Player_StgWin_279	そう言われると逆に気になる…\nチラッチラッ　え？　見てないぜ？
Player_StgWin_280	そうだ！　戦争はなにも生まねえ！\nだから戦争を終わらせたいんだ！！
Player_StgWin_281	お前もスシが好きなんだよな？\nもっと楽しそうに食べようぜ♪
Player_StgWin_282	負けたのはヒラメ筋じゃなくて\nにいちゃん自身だと思うけど…
Player_StgWin_283	ありきたりなあいさつだけど\n名前だけでも覚えてくれよな！
Player_StgWin_284	大人…！？　へへっ、そうさ\nオレも大人の仲間入りなんだぜ♪
Player_StgWin_285	とうちゃん…若い時から強かったんだ\nいつかその背中を追い越せるかな…
Player_StgWin_286	あんたたちの電磁砲とはなんども\nたたかって対策もバッチリだぜ♪
Player_StgWin_287	ねえちゃんもムサシ…！？\nどことなくオレに似ている気も…
Player_StgWin_288	えーっと…そうだったっけ？\nあんまり覚えてないや～♪
Player_StgWin_289	解放戦線はスシに感謝し大切にする\n食べ方で未来を切り開いていくぜ！
Player_StgWin_290	アブリコスは逆に筋肉を\n鍛えすぎな気もするけどな…
Player_StgWin_291	心なしか叱られることに\nワクワクしていないか…？
Player_StgWin_292	ズルいって…\nスシバトルはそういうものだぞ？
Player_StgWin_293	立ち止まってるヒマはねえんだ！\nとうちゃんにだって負けないぜ！！
Player_StgWin_294	その仮面の下ってどうなってるの？\nちょっとだけ見せてくれよ♪
Player_StgWin_295	こわっぱ？　こわっぱってなんだ？\nもしや子供って意味か？　おーい！
Player_StgWin_296	こちらこそガトアリでした～♪\nチャラオもなかなかヨイツ～だぜ♪
Player_StgWin_297	筋肉を鍛えすぎたのが原因で\nバトルに負けたら本末転倒だぞ…
Player_StgWin_298	赤いスシはなにも悪くねえ！\n悪者あつかいはやめろよな！！
Player_StgWin_299	ああ、オレはオレの道を進んで\nスシの未来を切り開くぜ…！
Player_StgWin_300	えっ…自分で解決しないのか？\nなんだか男らしくないな…
Player_StgWin_301	こいつどんだけ食欲あるんだ…\nそのうち皿まで食べだしそう……
Player_StgWin_302	お前もムサシ…！？\nどう見てもオレじゃんか！！
Player_StgWin_001_f	これがスシバトル…\nスシをたくさん食べられたわ♪
Player_StgWin_002_f	またまた勝っちゃったわ！\nスシをたくさん食べられて幸せ～♪
Player_StgWin_003_f	どうコジロー！\nレーンドライブギアのチカラは!!
Player_StgWin_004_f	ふふ～ん♪\nスイーツならわたしも大好物よ♪♪
Player_StgWin_005_f	電撃シュート？\nぜんぜんシビれなかったわよ！
Player_StgWin_006_f	ふんっ！\nシールドなんて関係ないわ!!
Player_StgWin_007_f	ふふっ♪\nすごいスピードバトルだったわ！
Player_StgWin_008_f	どう!?\n子供あつかいはやめてもらうわよ！
Player_StgWin_009_f	あなたの突撃\n見切っちゃったもんね♪
Player_StgWin_010_f	カプセルか たしかに便利ね！\nいいものを教えてもらったわ♪
Player_StgWin_011_f	特殊特殊って言ってばかりで\nバトルがおろそかだったわよ？
Player_StgWin_012_f	わたしの勝ちよ！\n先に進ませてもらうわ♪
Player_StgWin_013_f	わたしは帝国には入らないわ！\n覚えておきなさいコジロー！！
Player_StgWin_014_f	服はちゃんと着たほうがいいわよ？
Player_StgWin_015_f	子供あつかいはやめてよね！\nたしかに…筋肉はないけども……
Player_StgWin_016_f	スシライカーにマッチョは\n関係ある…の？
Player_StgWin_017_f	隊長だろうとマッチョだろうと\n立ちはだかる以上は関係ないわ！
Player_StgWin_018_f	これで部隊はクビね！\nいっそ帝国からもぬけちゃえば？
Player_StgWin_019_f	スシが入れかわっても\n食べることには変わりないわ！
Player_StgWin_020_f	わたしと同じくらいの\nおんなのこ…!?
Player_StgWin_021_f	あの子のことが気になるわ…\nここは通してもらうわよ！
Player_StgWin_022_f	勝ったんだから通してもらうわよ！\nさあ どいてどいて!!
Player_StgWin_023_f	ユーリアが行ったのは\nこっちで合っているの？
Player_StgWin_024_f	この先にユーリアがいるの…？
Player_StgWin_025_f	ユーリア… すこしは話を\n聞いてくれる気になった？
Player_StgWin_026_f	筋肉がしぼむわけないでしょ！\nいいから早くそこをどいてよね!!
Player_StgWin_027_f	ム、ムテキンニク？\n筋肉にもいろいろあるのね…
Player_StgWin_028_f	ちょ、ちょっと… 負けたのに\n一句詠んでんじゃないわよ……
Player_StgWin_029_f	筋肉はえんりょしておくわ\nわたしはスシライカーだからね！
Player_StgWin_030_f	バカじゃないわ！ ユーリアとは\n仲間になれる気がするの!!
Player_StgWin_031_f	バキューム食いなんかじゃ\nスシの味が分からないでしょ!!
Player_StgWin_032_f	風邪でもひいているの？\nそういうときは無理しないでね？
Player_StgWin_033_f	事前に目薬さしておかないとね！\nバトルには集中しないとダメよ♪
Player_StgWin_034_f	味が分からないなんて\nスシの楽しさが半減しちゃうわね…
Player_StgWin_035_f	ちょっと、この部隊の人たち\n全員が体調不良じゃないの……
Player_StgWin_036_f	あなたにも慣れてきたわ♪\nシースーマイウ～♪♪
Player_StgWin_037_f	あのおじいさんにゾッコン…\nなの……？
Player_StgWin_038_f	え、えっと… ごめんね？\n泣かせるつもりは……
Player_StgWin_039_f	ご、ごめん…\nこの部隊、やりづらいわ……
Player_StgWin_040_f	あ、あの… よかったら\nわたしも一緒に怒られようか…？
Player_StgWin_041_f	どうって…\nふつうに避けただけよ？
Player_StgWin_042_f	ワサビが食べられないからって\n子供あつかいしないでよ!!
Player_StgWin_043_f	ワサビは苦手だけども、スシとの\n相性は悪くない気がするのよね…
Player_StgWin_044_f	これはワサビ好きじゃなくて\nもはやワサビ中毒ね……
Player_StgWin_045_f	ワサビが好きすぎて、もうなにを\n言っているのかわからないわ……
Player_StgWin_046_f	ちょり～っす♪\nいいバトルだったわ♪♪
Player_StgWin_047_f	悪いわね、おねえさん\n先に進まないといけないの！
Player_StgWin_048_f	わたしでよければ、おねえさんと\nかくれんぼしても…いいよ？
Player_StgWin_049_f	ナデナデならわたしが\nしてあげないことも…ないわよ？
Player_StgWin_050_f	ム、ムサシちゃん？\nなんだか調子がくるうわ……
Player_StgWin_051_f	出世ばかり気にしてても\n出世はできないと思うわよ？
Player_StgWin_052_f	ワサビが食べられるようになれば\n子供あつかいされなくなるかな？
Player_StgWin_053_f	グロム… ウワサに聞く\n帝国一のスシライカー……
Player_StgWin_054_f	好き嫌いは良くないわよ？
Player_StgWin_055_f	子供あつかい禁止って注意書きも\n足すように伝えておいてよね！
Player_StgWin_056_f	わざわざ注意してくれて\nありがとね♪
Player_StgWin_057_f	え、えっと… わたしはヨイツーな\nシースーのライカーよ……かな？
Player_StgWin_058_f	誰が相手だろうと、ここで足を\n止めるわけにはいかないのよ！
Player_StgWin_059_f	エリートだろうとなんだろうと\nスシはみんなに平等なのよ♪
Player_StgWin_060_f	でもグロム隊はエリートなんだから\n勝てたならいい気になっちゃうよ？
Player_StgWin_061_f	エリートエリートって\nもう聞き飽きちゃった…
Player_StgWin_062_f	ちょっとビックリしたけど、\n大きければいいものでもないわ！
Player_StgWin_063_f	ふふ～ん♪ グロムのいどころまで\nノンストップでつきすすむわよ！
Player_StgWin_064_f	圧縮陣形？ 敵さんの配置が\nやたら近いのはそのせいね…
Player_StgWin_065_f	スシは人を笑顔にするものよ♪\n楽しんで食べないと♪♪
Player_StgWin_066_f	あのデッケー大砲のことかしら？\nそれならもうなれっこよ♪
Player_StgWin_067_f	道をあけてもらうわよ！\nグロムを追いかけないと…！
Player_StgWin_068_f	パーティが開けなくなって\n悪いことしちゃったかな？
Player_StgWin_069_f	言い訳するなんて\n男らしくないわね！
Player_StgWin_070_f	あなたがスシを好きなことは\n戦っていて伝わってきたわよ♪
Player_StgWin_071_f	まだいるかもしれない！\n先に行かせてもらうわよ!!
Player_StgWin_072_f	嬉しい誤算ですって!?\n一体なにを言っているの!!
Player_StgWin_073_f	スシは合理性どうこうじゃない！\nおいしく全部を食べるものよ!!
Player_StgWin_074_f	悪いわね、おじさん\n先に行かせてもらうわよ！
Player_StgWin_075_f	そう！ わたしがムサシよ！\nもしかしてちょっと有名人？
Player_StgWin_076_f	トドメなんてささないわよ\nそれじゃまるで悪役だわ
Player_StgWin_077_f	ん？ 勝っても味なんてしないけど\n負けると味がするの??
Player_StgWin_078_f	シースー？ ムーゲー??\n一体なんなの…??
Player_StgWin_079_f	なんなのこの人？\n叱られるのに喜んでるわよ??
Player_StgWin_080_f	こ、この人もおかしいわ…。\n叱ってくれってお願いするなんて
Player_StgWin_081_f	……。\nあのオバサンの部下、大丈夫なの…
Player_StgWin_082_f	た、隊長が一番心配な人だったわ…
Player_StgWin_083_f	たしかにちょっと苦戦したけど…\nわたしは負けられないの!!
Player_StgWin_084_f	ソスナって人の部下たちは\n赤いスシを食べると怒られるのね…
Player_StgWin_085_f	赤いスシが強いんじゃないわ！\nバランスよく食べるから強いのよ！
Player_StgWin_086_f	意地はってないで\n赤いスシも食べちゃえば？
Player_StgWin_087_f	無理に赤いスシをガマンするから\nスシの幻が見えちゃってるのね…
Player_StgWin_088_f	シースーがマイウーでガトアリ…\nうう… 混乱してくるわ……
Player_StgWin_089_f	部下がスシバトルをしているときに\n自分は優雅にスイーツなのね…
Player_StgWin_090_f	早く行きたかったからバトル中\nずっとソワソワしていたの？
Player_StgWin_091_f	そっか…\nあなたたちも苦労してるのね……
Player_StgWin_092_f	ん？\nソスナがなんですって？
Player_StgWin_093_f	い、いや、うらみはないけど\n勝負を挑んでくるから……
Player_StgWin_094_f	ふふ～ん♪ 赤いスシ以外の\nスシだってあるんだもんね♪♪
Player_StgWin_095_f	はくしょん…！\nた、たしかに寒いわね……
Player_StgWin_096_f	え、ええ…！ いさぎよいわね！\nしっかり暖まってきてね!!
Player_StgWin_097_f	こっちだって寒いわよ！\nなんなのよここは!!
Player_StgWin_098_f	うまいこと言った……のかな？
Player_StgWin_099_f	あーー！ そのセリフは!!\nおじさんのこと思い出したわ!!
Player_StgWin_100_f	あ！ 思い出した！ 服はちゃんと着て\nってアドバイスしたじゃない!!
Player_StgWin_101_f	ええ！ バトルをたくさんして\n筋肉だってちょっぴり付いたわ!!
Player_StgWin_102_f	マッチョのこだわりはどうしても\n捨てられない人たちなのね……
Player_StgWin_103_f	わ、わたしが真のマッチョ…？\nそれって… 喜んでいい……の??
Player_StgWin_104_f	えー、だって本当のことを\n言ったまでじゃん～
Player_StgWin_105_f	目を覚まして！ あんなやり方で\n強くなれるわけがないでしょッ！！
Player_StgWin_106_f	あ！ 筋肉しぼむ人!!\nおにいさんは十分マッチョだよ!!
Player_StgWin_107_f	わあ！ 今度はムテキンニクの人!!\nアブリコス隊が勢ぞろいなの!?
Player_StgWin_108_f	筋肉俳句の人も覚えてるわよ！\nなんだか真理にたどり着いた…？
Player_StgWin_109_f	マッチョも楽しそうに思えてきて\nちょっと考えちゃうなあ…
Player_StgWin_110_f	ユキチさんを助けたいの！\n通してもらうわよ!!
Player_StgWin_111_f	もうやめてアブリコス！\nそんな食べ方はスシに失礼だわ!!
Player_StgWin_112_f	そ、そうなの？\nあんまり気に病まないでね…？
Player_StgWin_113_f	あれ？ さっきも自分のことを\n最弱って言う人がいたような…？
Player_StgWin_114_f	この部隊の人たち\nみんな言い訳が同じね…
Player_StgWin_115_f	おじさんが一番弱いの…？\nいったい誰が本当の最弱なの……
Player_StgWin_116_f	わたしもあなたとバトルをするのが\n当たり前に思えてきたわ♪
Player_StgWin_117_f	ルツコイさんね…\nどんなスシバトルか楽しみだわ♪
Player_StgWin_118_f	今度はマツイさんね…\n次の人に託す感じなのかしら…？
Player_StgWin_119_f	この部隊の兵隊さんたちは\nなんだかみんな人任せのような…
Player_StgWin_120_f	隊長さんはみんなの責任が\nのしかかって大変そうね…
Player_StgWin_121_f	秘密兵器なんだっけ？\n悪いわね、壊しちゃって！
Player_StgWin_122_f	マッチョはマッチョで大変そうだし\nやめといたほうがいい気が…
Player_StgWin_123_f	ワ、ワサビは勘弁して～！\nあれはツーンとして苦手なのよ…
Player_StgWin_124_f	無理にガマンするのは良くないよ？\n食べたいスシを食べないとね！
Player_StgWin_125_f	エレガントさを求める前に\nまずはスシを信じるところからね
Player_StgWin_126_f	スシ筋…？ スシのあつかいかたを\n指す言葉？ ……カッコイイわね！
Player_StgWin_127_f	スシを愛しているのね…\nとうさん、いい部下じゃない……
